9.259236832819495167e-01
9.134471329043061250e-01
9.233784770674176023e-01
9.189108898061255637e-01
9.146986221960958785e-01
8.026432885058756295e-01
8.528917385264062068e-01
8.856757498871218326e-01
8.931460035003787601e-01
9.059048096505124548e-01
9.125801820234404893e-01
9.307014870305907461e-01
8.980503936572068469e-01
9.123474643200323309e-01
8.784431610715749406e-01
9.195955517625296061e-01
9.418441923559128792e-01
9.203421666025481951e-01
8.913259261664447930e-01
9.524000367611180629e-01
9.194668686672655689e-01
8.825829410865372315e-01
8.849296882554167354e-01
8.478736845537467870e-01
8.622424730866087295e-01
9.190764813399314725e-01
9.016498835058821548e-01
9.285834311802546592e-01
9.300416613686652845e-01
8.291172029631728169e-01
8.207651541624038094e-01
8.476592226767922789e-01
8.668169706710600053e-01
8.557778203044625887e-01
8.083997437058318969e-01
8.982317929927413624e-01
8.162168758547110325e-01
8.865421760563860776e-01
8.771386334658127781e-01
8.828855427096993225e-01
9.043222932275750692e-01
9.098088990640680329e-01
8.348877370383369634e-01
8.542752748602516766e-01
8.786831513601102150e-01
9.169990168956524412e-01
9.243251399960779047e-01
9.112858397695593471e-01
9.182270921155157861e-01
8.792448935490841944e-01
