9.583333333333333703e-01
9.510416666666666741e-01
9.583333333333333703e-01
9.541666666666667185e-01
9.539930555555555802e-01
8.965277777777778123e-01
9.211805555555555580e-01
9.392361111111111605e-01
9.380208333333333037e-01
9.475694444444444642e-01
9.515624999999999778e-01
9.598958333333332815e-01
9.467013888888888840e-01
9.520833333333332815e-01
9.385416666666667185e-01
9.546875000000000222e-01
9.663194444444443976e-01
9.560763888888889062e-01
9.371527777777777235e-01
9.727430555555555136e-01
9.534722222222222765e-01
9.347222222222222321e-01
9.402777777777777679e-01
9.156250000000000222e-01
9.223958333333333037e-01
9.526041666666666963e-01
9.451388888888888618e-01
9.588541666666666741e-01
9.607638888888888618e-01
9.069444444444444420e-01
8.972222222222222543e-01
9.171875000000000444e-01
9.246527777777777679e-01
9.192708333333333703e-01
8.894097222222222543e-01
9.409722222222222099e-01
8.930555555555556024e-01
9.368055555555555580e-01
9.300347222222222765e-01
9.329861111111110716e-01
9.440972222222222543e-01
9.484375000000000444e-01
9.062500000000000000e-01
9.185763888888889284e-01
9.286458333333332815e-01
9.527777777777777235e-01
9.574652777777777901e-01
9.505208333333333703e-01
9.541666666666667185e-01
9.322916666666666297e-01
